agri_year,month_start,calendar_year,month,district_id,district,price_type,commodity,price_rs_per_quintal,unit,data_origin,annual_level_basis,annual_level_rs_per_quintal,generator_version,generator_seed
2023-24,2024-03-01,2024,3,OD05,Bhadrak,Farm Harvest,Biri,7737.43,Rs/quintal,synthetic,projected,7757.6,synthetic-prices-v1,20260917
2023-24,2024-04-01,2024,4,OD05,Bhadrak,Farm Harvest,Biri,7833.79,Rs/quintal,synthetic,projected,7757.6,synthetic-prices-v1,20260917
2024-25,2025-02-01,2025,2,OD05,Bhadrak,Farm Harvest,Biri,8266.13,Rs/quintal,synthetic,projected,8170.71,synthetic-prices-v1,20260917
2024-25,2025-03-01,2025,3,OD05,Bhadrak,Farm Harvest,Biri,8088.67,Rs/quintal,synthetic,projected,8170.71,synthetic-prices-v1,20260917
2024-25,2025-04-01,2025,4,OD05,Bhadrak,Farm Harvest,Biri,8157.34,Rs/quintal,synthetic,projected,8170.71,synthetic-prices-v1,20260917
2013-14,2014-02-01,2014,2,OD06,Boudh,Farm Harvest,Biri,4620.81,Rs/quintal,synthetic,published,4667.0,synthetic-prices-v1,20260917
2013-14,2014-03-01,2014,3,OD06,Boudh,Farm Harvest,Biri,4645.65,Rs/quintal,synthetic,published,4667.0,synthetic-prices-v1,20260917
2013-14,2014-04-01,2014,4,OD06,Boudh,Farm Harvest,Biri,4734.55,Rs/quintal,synthetic,published,4667.0,synthetic-prices-v1,20260917
2014-15,2015-02-01,2015,2,OD06,Boudh,Farm Harvest,Biri,5100.01,Rs/quintal,synthetic,published,5054.0,synthetic-prices-v1,20260917
2014-15,2015-03-01,2015,3,OD06,Boudh,Farm Harvest,Biri,5008.97,Rs/quintal,synthetic,published,5054.0,synthetic-prices-v1,20260917
2014-15,2015-04-01,2015,4,OD06,Boudh,Farm Harvest,Biri,5053.02,Rs/quintal,synthetic,published,5054.0,synthetic-prices-v1,20260917
2015-16,2016-02-01,2016,2,OD06,Boudh,Farm Harvest,Biri,5673.01,Rs/quintal,synthetic,published,5600.0,synthetic-prices-v1,20260917
2015-16,2016-03-01,2016,3,OD06,Boudh,Farm Harvest,Biri,5576.33,Rs/quintal,synthetic,published,5600.0,synthetic-prices-v1,20260917
2015-16,2016-04-01,2016,4,OD06,Boudh,Farm Harvest,Biri,5550.66,Rs/quintal,synthetic,published,5600.0,synthetic-prices-v1,20260917
2016-17,2017-02-01,2017,2,OD06,Boudh,Farm Harvest,Biri,5848.65,Rs/quintal,synthetic,published,5900.0,synthetic-prices-v1,20260917
2016-17,2017-03-01,2017,3,OD06,Boudh,Farm Harvest,Biri,5893.87,Rs/quintal,synthetic,published,5900.0,synthetic-prices-v1,20260917
2016-17,2017-04-01,2017,4,OD06,Boudh,Farm Harvest,Biri,5957.48,Rs/quintal,synthetic,published,5900.0,synthetic-prices-v1,20260917
2017-18,2018-02-01,2018,2,OD06,Boudh,Farm Harvest,Biri,4942.16,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2017-18,2018-03-01,2018,3,OD06,Boudh,Farm Harvest,Biri,5014.04,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2017-18,2018-04-01,2018,4,OD06,Boudh,Farm Harvest,Biri,5043.81,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2018-19,2019-02-01,2019,2,OD06,Boudh,Farm Harvest,Biri,5091.53,Rs/quintal,synthetic,published,5028.0,synthetic-prices-v1,20260917
2018-19,2019-03-01,2019,3,OD06,Boudh,Farm Harvest,Biri,5002.55,Rs/quintal,synthetic,published,5028.0,synthetic-prices-v1,20260917
2018-19,2019-04-01,2019,4,OD06,Boudh,Farm Harvest,Biri,4989.93,Rs/quintal,synthetic,published,5028.0,synthetic-prices-v1,20260917
2019-20,2020-02-01,2020,2,OD06,Boudh,Farm Harvest,Biri,5248.01,Rs/quintal,synthetic,projected,5295.76,synthetic-prices-v1,20260917
2019-20,2020-03-01,2020,3,OD06,Boudh,Farm Harvest,Biri,5278.64,Rs/quintal,synthetic,projected,5295.76,synthetic-prices-v1,20260917
2019-20,2020-04-01,2020,4,OD06,Boudh,Farm Harvest,Biri,5360.61,Rs/quintal,synthetic,projected,5295.76,synthetic-prices-v1,20260917
2020-21,2021-02-01,2021,2,OD06,Boudh,Farm Harvest,Biri,5619.84,Rs/quintal,synthetic,projected,5577.77,synthetic-prices-v1,20260917
2020-21,2021-03-01,2021,3,OD06,Boudh,Farm Harvest,Biri,5555.13,Rs/quintal,synthetic,projected,5577.77,synthetic-prices-v1,20260917
2020-21,2021-04-01,2021,4,OD06,Boudh,Farm Harvest,Biri,5558.35,Rs/quintal,synthetic,projected,5577.77,synthetic-prices-v1,20260917
2021-22,2022-02-01,2022,2,OD06,Boudh,Farm Harvest,Biri,5978.23,Rs/quintal,synthetic,projected,5874.8,synthetic-prices-v1,20260917
2021-22,2022-03-01,2022,3,OD06,Boudh,Farm Harvest,Biri,5770.5,Rs/quintal,synthetic,projected,5874.8,synthetic-prices-v1,20260917
2021-22,2022-04-01,2022,4,OD06,Boudh,Farm Harvest,Biri,5875.67,Rs/quintal,synthetic,projected,5874.8,synthetic-prices-v1,20260917
2022-23,2023-02-01,2023,2,OD06,Boudh,Farm Harvest,Biri,6208.3,Rs/quintal,synthetic,projected,6187.65,synthetic-prices-v1,20260917
2022-23,2023-03-01,2023,3,OD06,Boudh,Farm Harvest,Biri,6112.66,Rs/quintal,synthetic,projected,6187.65,synthetic-prices-v1,20260917
2022-23,2023-04-01,2023,4,OD06,Boudh,Farm Harvest,Biri,6241.99,Rs/quintal,synthetic,projected,6187.65,synthetic-prices-v1,20260917
2023-24,2024-02-01,2024,2,OD06,Boudh,Farm Harvest,Biri,6480.02,Rs/quintal,synthetic,projected,6517.16,synthetic-prices-v1,20260917
2023-24,2024-03-01,2024,3,OD06,Boudh,Farm Harvest,Biri,6546.93,Rs/quintal,synthetic,projected,6517.16,synthetic-prices-v1,20260917
2023-24,2024-04-01,2024,4,OD06,Boudh,Farm Harvest,Biri,6524.53,Rs/quintal,synthetic,projected,6517.16,synthetic-prices-v1,20260917
2024-25,2025-02-01,2025,2,OD06,Boudh,Farm Harvest,Biri,6879.76,Rs/quintal,synthetic,projected,6864.22,synthetic-prices-v1,20260917
2024-25,2025-03-01,2025,3,OD06,Boudh,Farm Harvest,Biri,6857.78,Rs/quintal,synthetic,projected,6864.22,synthetic-prices-v1,20260917
2024-25,2025-04-01,2025,4,OD06,Boudh,Farm Harvest,Biri,6855.11,Rs/quintal,synthetic,projected,6864.22,synthetic-prices-v1,20260917
2013-14,2014-02-01,2014,2,OD07,Cuttack,Farm Harvest,Biri,4375.37,Rs/quintal,synthetic,published,4310.0,synthetic-prices-v1,20260917
2013-14,2014-03-01,2014,3,OD07,Cuttack,Farm Harvest,Biri,4311.72,Rs/quintal,synthetic,published,4310.0,synthetic-prices-v1,20260917
2013-14,2014-04-01,2014,4,OD07,Cuttack,Farm Harvest,Biri,4242.92,Rs/quintal,synthetic,published,4310.0,synthetic-prices-v1,20260917
2014-15,2015-02-01,2015,2,OD07,Cuttack,Farm Harvest,Biri,4837.79,Rs/quintal,synthetic,published,4839.0,synthetic-prices-v1,20260917
2014-15,2015-03-01,2015,3,OD07,Cuttack,Farm Harvest,Biri,4789.04,Rs/quintal,synthetic,published,4839.0,synthetic-prices-v1,20260917
2014-15,2015-04-01,2015,4,OD07,Cuttack,Farm Harvest,Biri,4890.17,Rs/quintal,synthetic,published,4839.0,synthetic-prices-v1,20260917
2015-16,2016-02-01,2016,2,OD07,Cuttack,Farm Harvest,Biri,5506.49,Rs/quintal,synthetic,published,5500.0,synthetic-prices-v1,20260917
2015-16,2016-03-01,2016,3,OD07,Cuttack,Farm Harvest,Biri,5394.11,Rs/quintal,synthetic,published,5500.0,synthetic-prices-v1,20260917
2015-16,2016-04-01,2016,4,OD07,Cuttack,Farm Harvest,Biri,5599.4,Rs/quintal,synthetic,published,5500.0,synthetic-prices-v1,20260917
2016-17,2017-02-01,2017,2,OD07,Cuttack,Farm Harvest,Biri,5824.17,Rs/quintal,synthetic,published,5873.0,synthetic-prices-v1,20260917
2016-17,2017-03-01,2017,3,OD07,Cuttack,Farm Harvest,Biri,5815.27,Rs/quintal,synthetic,published,5873.0,synthetic-prices-v1,20260917
2016-17,2017-04-01,2017,4,OD07,Cuttack,Farm Harvest,Biri,5979.57,Rs/quintal,synthetic,published,5873.0,synthetic-prices-v1,20260917
2017-18,2018-02-01,2018,2,OD07,Cuttack,Farm Harvest,Biri,6573.29,Rs/quintal,synthetic,published,6637.0,synthetic-prices-v1,20260917
2017-18,2018-03-01,2018,3,OD07,Cuttack,Farm Harvest,Biri,6568.43,Rs/quintal,synthetic,published,6637.0,synthetic-prices-v1,20260917
2017-18,2018-04-01,2018,4,OD07,Cuttack,Farm Harvest,Biri,6769.28,Rs/quintal,synthetic,published,6637.0,synthetic-prices-v1,20260917
2018-19,2019-02-01,2019,2,OD07,Cuttack,Farm Harvest,Biri,6067.63,Rs/quintal,synthetic,published,5948.0,synthetic-prices-v1,20260917
2018-19,2019-03-01,2019,3,OD07,Cuttack,Farm Harvest,Biri,5919.1,Rs/quintal,synthetic,published,5948.0,synthetic-prices-v1,20260917
2018-19,2019-04-01,2019,4,OD07,Cuttack,Farm Harvest,Biri,5857.27,Rs/quintal,synthetic,published,5948.0,synthetic-prices-v1,20260917
2019-20,2020-02-01,2020,2,OD07,Cuttack,Farm Harvest,Biri,6229.67,Rs/quintal,synthetic,projected,6264.75,synthetic-prices-v1,20260917
2019-20,2020-03-01,2020,3,OD07,Cuttack,Farm Harvest,Biri,6205.67,Rs/quintal,synthetic,projected,6264.75,synthetic-prices-v1,20260917
2019-20,2020-04-01,2020,4,OD07,Cuttack,Farm Harvest,Biri,6358.9,Rs/quintal,synthetic,projected,6264.75,synthetic-prices-v1,20260917
2020-21,2021-02-01,2021,2,OD07,Cuttack,Farm Harvest,Biri,6703.52,Rs/quintal,synthetic,projected,6598.36,synthetic-prices-v1,20260917
2020-21,2021-03-01,2021,3,OD07,Cuttack,Farm Harvest,Biri,6467.81,Rs/quintal,synthetic,projected,6598.36,synthetic-prices-v1,20260917
2020-21,2021-04-01,2021,4,OD07,Cuttack,Farm Harvest,Biri,6623.76,Rs/quintal,synthetic,projected,6598.36,synthetic-prices-v1,20260917
2021-22,2022-02-01,2022,2,OD07,Cuttack,Farm Harvest,Biri,7041.23,Rs/quintal,synthetic,projected,6949.75,synthetic-prices-v1,20260917
2021-22,2022-03-01,2022,3,OD07,Cuttack,Farm Harvest,Biri,6892.36,Rs/quintal,synthetic,projected,6949.75,synthetic-prices-v1,20260917
2021-22,2022-04-01,2022,4,OD07,Cuttack,Farm Harvest,Biri,6915.65,Rs/quintal,synthetic,projected,6949.75,synthetic-prices-v1,20260917
2022-23,2023-02-01,2023,2,OD07,Cuttack,Farm Harvest,Biri,7256.35,Rs/quintal,synthetic,projected,7319.84,synthetic-prices-v1,20260917
2022-23,2023-03-01,2023,3,OD07,Cuttack,Farm Harvest,Biri,7439.6,Rs/quintal,synthetic,projected,7319.84,synthetic-prices-v1,20260917
2022-23,2023-04-01,2023,4,OD07,Cuttack,Farm Harvest,Biri,7263.57,Rs/quintal,synthetic,projected,7319.84,synthetic-prices-v1,20260917
2023-24,2024-02-01,2024,2,OD07,Cuttack,Farm Harvest,Biri,7788.1,Rs/quintal,synthetic,projected,7709.64,synthetic-prices-v1,20260917
2023-24,2024-03-01,2024,3,OD07,Cuttack,Farm Harvest,Biri,7650.64,Rs/quintal,synthetic,projected,7709.64,synthetic-prices-v1,20260917
2023-24,2024-04-01,2024,4,OD07,Cuttack,Farm Harvest,Biri,7690.19,Rs/quintal,synthetic,projected,7709.64,synthetic-prices-v1,20260917
2024-25,2025-02-01,2025,2,OD07,Cuttack,Farm Harvest,Biri,8137.18,Rs/quintal,synthetic,projected,8120.2,synthetic-prices-v1,20260917
2024-25,2025-03-01,2025,3,OD07,Cuttack,Farm Harvest,Biri,8109.58,Rs/quintal,synthetic,projected,8120.2,synthetic-prices-v1,20260917
2024-25,2025-04-01,2025,4,OD07,Cuttack,Farm Harvest,Biri,8113.85,Rs/quintal,synthetic,projected,8120.2,synthetic-prices-v1,20260917
2013-14,2014-02-01,2014,2,OD08,Deogarh,Farm Harvest,Biri,4478.8,Rs/quintal,synthetic,published,4545.0,synthetic-prices-v1,20260917
2013-14,2014-03-01,2014,3,OD08,Deogarh,Farm Harvest,Biri,4511.07,Rs/quintal,synthetic,published,4545.0,synthetic-prices-v1,20260917
2013-14,2014-04-01,2014,4,OD08,Deogarh,Farm Harvest,Biri,4645.13,Rs/quintal,synthetic,published,4545.0,synthetic-prices-v1,20260917
2014-15,2015-02-01,2015,2,OD08,Deogarh,Farm Harvest,Biri,4953.35,Rs/quintal,synthetic,published,4908.0,synthetic-prices-v1,20260917
2014-15,2015-03-01,2015,3,OD08,Deogarh,Farm Harvest,Biri,4854.15,Rs/quintal,synthetic,published,4908.0,synthetic-prices-v1,20260917
2014-15,2015-04-01,2015,4,OD08,Deogarh,Farm Harvest,Biri,4916.5,Rs/quintal,synthetic,published,4908.0,synthetic-prices-v1,20260917
2015-16,2016-02-01,2016,2,OD08,Deogarh,Farm Harvest,Biri,5426.95,Rs/quintal,synthetic,published,5475.0,synthetic-prices-v1,20260917
2015-16,2016-03-01,2016,3,OD08,Deogarh,Farm Harvest,Biri,5555.82,Rs/quintal,synthetic,published,5475.0,synthetic-prices-v1,20260917
2015-16,2016-04-01,2016,4,OD08,Deogarh,Farm Harvest,Biri,5442.23,Rs/quintal,synthetic,published,5475.0,synthetic-prices-v1,20260917
2016-17,2017-02-01,2017,2,OD08,Deogarh,Farm Harvest,Biri,5947.55,Rs/quintal,synthetic,published,5900.0,synthetic-prices-v1,20260917
2016-17,2017-03-01,2017,3,OD08,Deogarh,Farm Harvest,Biri,5839.85,Rs/quintal,synthetic,published,5900.0,synthetic-prices-v1,20260917
2016-17,2017-04-01,2017,4,OD08,Deogarh,Farm Harvest,Biri,5912.6,Rs/quintal,synthetic,published,5900.0,synthetic-prices-v1,20260917
2017-18,2018-02-01,2018,2,OD08,Deogarh,Farm Harvest,Biri,6166.32,Rs/quintal,synthetic,published,6167.0,synthetic-prices-v1,20260917
2017-18,2018-03-01,2018,3,OD08,Deogarh,Farm Harvest,Biri,6122.79,Rs/quintal,synthetic,published,6167.0,synthetic-prices-v1,20260917
2017-18,2018-04-01,2018,4,OD08,Deogarh,Farm Harvest,Biri,6211.89,Rs/quintal,synthetic,published,6167.0,synthetic-prices-v1,20260917
2018-19,2019-02-01,2019,2,OD08,Deogarh,Farm Harvest,Biri,4818.49,Rs/quintal,synthetic,published,4858.0,synthetic-prices-v1,20260917
2018-19,2019-03-01,2019,3,OD08,Deogarh,Farm Harvest,Biri,4871.64,Rs/quintal,synthetic,published,4858.0,synthetic-prices-v1,20260917
2018-19,2019-04-01,2019,4,OD08,Deogarh,Farm Harvest,Biri,4883.86,Rs/quintal,synthetic,published,4858.0,synthetic-prices-v1,20260917
2019-20,2020-02-01,2020,2,OD08,Deogarh,Farm Harvest,Biri,5168.24,Rs/quintal,synthetic,projected,5116.7,synthetic-prices-v1,20260917
2019-20,2020-03-01,2020,3,OD08,Deogarh,Farm Harvest,Biri,5068.94,Rs/quintal,synthetic,projected,5116.7,synthetic-prices-v1,20260917
2019-20,2020-04-01,2020,4,OD08,Deogarh,Farm Harvest,Biri,5112.93,Rs/quintal,synthetic,projected,5116.7,synthetic-prices-v1,20260917
2020-21,2021-02-01,2021,2,OD08,Deogarh,Farm Harvest,Biri,5445.31,Rs/quintal,synthetic,projected,5389.18,synthetic-prices-v1,20260917
2020-21,2021-03-01,2021,3,OD08,Deogarh,Farm Harvest,Biri,5375.7,Rs/quintal,synthetic,projected,5389.18,synthetic-prices-v1,20260917
2020-21,2021-04-01,2021,4,OD08,Deogarh,Farm Harvest,Biri,5346.53,Rs/quintal,synthetic,projected,5389.18,synthetic-prices-v1,20260917
2021-22,2022-02-01,2022,2,OD08,Deogarh,Farm Harvest,Biri,5774.66,Rs/quintal,synthetic,projected,5676.17,synthetic-prices-v1,20260917
2021-22,2022-03-01,2022,3,OD08,Deogarh,Farm Harvest,Biri,5603.73,Rs/quintal,synthetic,projected,5676.17,synthetic-prices-v1,20260917
2021-22,2022-04-01,2022,4,OD08,Deogarh,Farm Harvest,Biri,5650.12,Rs/quintal,synthetic,projected,5676.17,synthetic-prices-v1,20260917
2022-23,2023-02-01,2023,2,OD08,Deogarh,Farm Harvest,Biri,5923.25,Rs/quintal,synthetic,projected,5978.44,synthetic-prices-v1,20260917
2022-23,2023-03-01,2023,3,OD08,Deogarh,Farm Harvest,Biri,5856.2,Rs/quintal,synthetic,projected,5978.44,synthetic-prices-v1,20260917
2022-23,2023-04-01,2023,4,OD08,Deogarh,Farm Harvest,Biri,6155.88,Rs/quintal,synthetic,projected,5978.44,synthetic-prices-v1,20260917
2023-24,2024-02-01,2024,2,OD08,Deogarh,Farm Harvest,Biri,6361.36,Rs/quintal,synthetic,projected,6296.81,synthetic-prices-v1,20260917
2023-24,2024-03-01,2024,3,OD08,Deogarh,Farm Harvest,Biri,6313.28,Rs/quintal,synthetic,projected,6296.81,synthetic-prices-v1,20260917
2023-24,2024-04-01,2024,4,OD08,Deogarh,Farm Harvest,Biri,6215.79,Rs/quintal,synthetic,projected,6296.81,synthetic-prices-v1,20260917
2024-25,2025-02-01,2025,2,OD08,Deogarh,Farm Harvest,Biri,6688.49,Rs/quintal,synthetic,projected,6632.14,synthetic-prices-v1,20260917
2024-25,2025-03-01,2025,3,OD08,Deogarh,Farm Harvest,Biri,6516.09,Rs/quintal,synthetic,projected,6632.14,synthetic-prices-v1,20260917
2024-25,2025-04-01,2025,4,OD08,Deogarh,Farm Harvest,Biri,6691.83,Rs/quintal,synthetic,projected,6632.14,synthetic-prices-v1,20260917
2013-14,2014-02-01,2014,2,OD09,Dhenkanal,Farm Harvest,Biri,4097.75,Rs/quintal,synthetic,published,4092.0,synthetic-prices-v1,20260917
2013-14,2014-03-01,2014,3,OD09,Dhenkanal,Farm Harvest,Biri,4132.46,Rs/quintal,synthetic,published,4092.0,synthetic-prices-v1,20260917
2013-14,2014-04-01,2014,4,OD09,Dhenkanal,Farm Harvest,Biri,4045.78,Rs/quintal,synthetic,published,4092.0,synthetic-prices-v1,20260917
2014-15,2015-02-01,2015,2,OD09,Dhenkanal,Farm Harvest,Biri,4666.63,Rs/quintal,synthetic,published,4569.0,synthetic-prices-v1,20260917
2014-15,2015-03-01,2015,3,OD09,Dhenkanal,Farm Harvest,Biri,4520.5,Rs/quintal,synthetic,published,4569.0,synthetic-prices-v1,20260917
2014-15,2015-04-01,2015,4,OD09,Dhenkanal,Farm Harvest,Biri,4519.87,Rs/quintal,synthetic,published,4569.0,synthetic-prices-v1,20260917
2015-16,2016-02-01,2016,2,OD09,Dhenkanal,Farm Harvest,Biri,5217.45,Rs/quintal,synthetic,published,5200.0,synthetic-prices-v1,20260917
2015-16,2016-03-01,2016,3,OD09,Dhenkanal,Farm Harvest,Biri,5141.22,Rs/quintal,synthetic,published,5200.0,synthetic-prices-v1,20260917
2015-16,2016-04-01,2016,4,OD09,Dhenkanal,Farm Harvest,Biri,5241.34,Rs/quintal,synthetic,published,5200.0,synthetic-prices-v1,20260917
2016-17,2017-02-01,2017,2,OD09,Dhenkanal,Farm Harvest,Biri,5936.64,Rs/quintal,synthetic,published,5898.0,synthetic-prices-v1,20260917
2016-17,2017-03-01,2017,3,OD09,Dhenkanal,Farm Harvest,Biri,5870.75,Rs/quintal,synthetic,published,5898.0,synthetic-prices-v1,20260917
2016-17,2017-04-01,2017,4,OD09,Dhenkanal,Farm Harvest,Biri,5886.61,Rs/quintal,synthetic,published,5898.0,synthetic-prices-v1,20260917
2017-18,2018-02-01,2018,2,OD09,Dhenkanal,Farm Harvest,Biri,5635.55,Rs/quintal,synthetic,published,5643.0,synthetic-prices-v1,20260917
2017-18,2018-03-01,2018,3,OD09,Dhenkanal,Farm Harvest,Biri,5622.74,Rs/quintal,synthetic,published,5643.0,synthetic-prices-v1,20260917
2017-18,2018-04-01,2018,4,OD09,Dhenkanal,Farm Harvest,Biri,5670.71,Rs/quintal,synthetic,published,5643.0,synthetic-prices-v1,20260917
2018-19,2019-02-01,2019,2,OD09,Dhenkanal,Farm Harvest,Biri,4885.91,Rs/quintal,synthetic,published,4857.0,synthetic-prices-v1,20260917
2018-19,2019-03-01,2019,3,OD09,Dhenkanal,Farm Harvest,Biri,4860.83,Rs/quintal,synthetic,published,4857.0,synthetic-prices-v1,20260917
2018-19,2019-04-01,2019,4,OD09,Dhenkanal,Farm Harvest,Biri,4824.26,Rs/quintal,synthetic,published,4857.0,synthetic-prices-v1,20260917
2019-20,2020-02-01,2020,2,OD09,Dhenkanal,Farm Harvest,Biri,5035.35,Rs/quintal,synthetic,projected,5115.65,synthetic-prices-v1,20260917
2019-20,2020-03-01,2020,3,OD09,Dhenkanal,Farm Harvest,Biri,5131.66,Rs/quintal,synthetic,projected,5115.65,synthetic-prices-v1,20260917
2019-20,2020-04-01,2020,4,OD09,Dhenkanal,Farm Harvest,Biri,5179.94,Rs/quintal,synthetic,projected,5115.65,synthetic-prices-v1,20260917
2020-21,2021-02-01,2021,2,OD09,Dhenkanal,Farm Harvest,Biri,5344.18,Rs/quintal,synthetic,projected,5388.07,synthetic-prices-v1,20260917
2020-21,2021-03-01,2021,3,OD09,Dhenkanal,Farm Harvest,Biri,5342.45,Rs/quintal,synthetic,projected,5388.07,synthetic-prices-v1,20260917
2020-21,2021-04-01,2021,4,OD09,Dhenkanal,Farm Harvest,Biri,5477.58,Rs/quintal,synthetic,projected,5388.07,synthetic-prices-v1,20260917
2021-22,2022-02-01,2022,2,OD09,Dhenkanal,Farm Harvest,Biri,5794.08,Rs/quintal,synthetic,projected,5675.0,synthetic-prices-v1,20260917
2021-22,2022-03-01,2022,3,OD09,Dhenkanal,Farm Harvest,Biri,5628.16,Rs/quintal,synthetic,projected,5675.0,synthetic-prices-v1,20260917
2021-22,2022-04-01,2022,4,OD09,Dhenkanal,Farm Harvest,Biri,5602.77,Rs/quintal,synthetic,projected,5675.0,synthetic-prices-v1,20260917
2022-23,2023-02-01,2023,2,OD09,Dhenkanal,Farm Harvest,Biri,6086.63,Rs/quintal,synthetic,projected,5977.21,synthetic-prices-v1,20260917
2022-23,2023-03-01,2023,3,OD09,Dhenkanal,Farm Harvest,Biri,5939.8,Rs/quintal,synthetic,projected,5977.21,synthetic-prices-v1,20260917
2022-23,2023-04-01,2023,4,OD09,Dhenkanal,Farm Harvest,Biri,5905.21,Rs/quintal,synthetic,projected,5977.21,synthetic-prices-v1,20260917
2023-24,2024-02-01,2024,2,OD09,Dhenkanal,Farm Harvest,Biri,6355.21,Rs/quintal,synthetic,projected,6295.52,synthetic-prices-v1,20260917
2023-24,2024-03-01,2024,3,OD09,Dhenkanal,Farm Harvest,Biri,6275.77,Rs/quintal,synthetic,projected,6295.52,synthetic-prices-v1,20260917
2023-24,2024-04-01,2024,4,OD09,Dhenkanal,Farm Harvest,Biri,6255.57,Rs/quintal,synthetic,projected,6295.52,synthetic-prices-v1,20260917
2024-25,2025-02-01,2025,2,OD09,Dhenkanal,Farm Harvest,Biri,6526.48,Rs/quintal,synthetic,projected,6630.77,synthetic-prices-v1,20260917
2024-25,2025-03-01,2025,3,OD09,Dhenkanal,Farm Harvest,Biri,6632.88,Rs/quintal,synthetic,projected,6630.77,synthetic-prices-v1,20260917
2024-25,2025-04-01,2025,4,OD09,Dhenkanal,Farm Harvest,Biri,6732.95,Rs/quintal,synthetic,projected,6630.77,synthetic-prices-v1,20260917
2013-14,2014-02-01,2014,2,OD10,Gajapati,Farm Harvest,Biri,4468.89,Rs/quintal,synthetic,published,4450.0,synthetic-prices-v1,20260917
2013-14,2014-03-01,2014,3,OD10,Gajapati,Farm Harvest,Biri,4459.25,Rs/quintal,synthetic,published,4450.0,synthetic-prices-v1,20260917
2013-14,2014-04-01,2014,4,OD10,Gajapati,Farm Harvest,Biri,4421.86,Rs/quintal,synthetic,published,4450.0,synthetic-prices-v1,20260917
2014-15,2015-02-01,2015,2,OD10,Gajapati,Farm Harvest,Biri,4743.87,Rs/quintal,synthetic,published,4757.0,synthetic-prices-v1,20260917
2014-15,2015-03-01,2015,3,OD10,Gajapati,Farm Harvest,Biri,4810.68,Rs/quintal,synthetic,published,4757.0,synthetic-prices-v1,20260917
2014-15,2015-04-01,2015,4,OD10,Gajapati,Farm Harvest,Biri,4716.45,Rs/quintal,synthetic,published,4757.0,synthetic-prices-v1,20260917
2015-16,2016-02-01,2016,2,OD10,Gajapati,Farm Harvest,Biri,5321.19,Rs/quintal,synthetic,published,5394.0,synthetic-prices-v1,20260917
2015-16,2016-03-01,2016,3,OD10,Gajapati,Farm Harvest,Biri,5438.27,Rs/quintal,synthetic,published,5394.0,synthetic-prices-v1,20260917
2015-16,2016-04-01,2016,4,OD10,Gajapati,Farm Harvest,Biri,5422.54,Rs/quintal,synthetic,published,5394.0,synthetic-prices-v1,20260917
2016-17,2017-02-01,2017,2,OD10,Gajapati,Farm Harvest,Biri,5854.3,Rs/quintal,synthetic,published,5889.0,synthetic-prices-v1,20260917
2016-17,2017-03-01,2017,3,OD10,Gajapati,Farm Harvest,Biri,5897.13,Rs/quintal,synthetic,published,5889.0,synthetic-prices-v1,20260917
2016-17,2017-04-01,2017,4,OD10,Gajapati,Farm Harvest,Biri,5915.57,Rs/quintal,synthetic,published,5889.0,synthetic-prices-v1,20260917
2017-18,2018-02-01,2018,2,OD10,Gajapati,Farm Harvest,Biri,5752.55,Rs/quintal,synthetic,published,5773.0,synthetic-prices-v1,20260917
2017-18,2018-03-01,2018,3,OD10,Gajapati,Farm Harvest,Biri,5721.63,Rs/quintal,synthetic,published,5773.0,synthetic-prices-v1,20260917
2017-18,2018-04-01,2018,4,OD10,Gajapati,Farm Harvest,Biri,5844.82,Rs/quintal,synthetic,published,5773.0,synthetic-prices-v1,20260917
