price_type,commodity,district_id,agri_year,basis,annual_level,months
Farm Harvest,Groundnut,OD08,2019-20,projected,6923.38,3
Farm Harvest,Groundnut,OD08,2020-21,projected,7513.04,3
Farm Harvest,Groundnut,OD08,2021-22,projected,8152.93,3
Farm Harvest,Groundnut,OD08,2022-23,projected,8847.31,3
Farm Harvest,Groundnut,OD08,2023-24,projected,9600.83,3
Farm Harvest,Groundnut,OD08,2024-25,projected,10418.53,3
Farm Harvest,Groundnut,OD09,2013-14,published,3330.0,3
Farm Harvest,Groundnut,OD09,2014-15,published,3506.0,3
Farm Harvest,Groundnut,OD09,2015-16,published,4019.0,3
Farm Harvest,Groundnut,OD09,2016-17,published,3817.0,3
Farm Harvest,Groundnut,OD09,2017-18,published,3636.0,3
Farm Harvest,Groundnut,OD09,2018-19,published,3172.0,3
Farm Harvest,Groundnut,OD09,2019-20,projected,3442.16,3
Farm Harvest,Groundnut,OD09,2020-21,projected,3735.33,3
Farm Harvest,Groundnut,OD09,2021-22,projected,4053.46,3
Farm Harvest,Groundnut,OD09,2022-23,projected,4398.69,3
Farm Harvest,Groundnut,OD09,2023-24,projected,4773.33,3
Farm Harvest,Groundnut,OD09,2024-25,projected,5179.87,3
Farm Harvest,Groundnut,OD10,2013-14,published,2800.0,3
Farm Harvest,Groundnut,OD10,2014-15,published,3100.0,3
Farm Harvest,Groundnut,OD10,2015-16,published,3400.0,3
Farm Harvest,Groundnut,OD10,2016-17,published,3600.0,3
Farm Harvest,Groundnut,OD10,2017-18,published,2989.0,3
Farm Harvest,Groundnut,OD10,2018-19,published,6327.0,3
Farm Harvest,Groundnut,OD10,2019-20,projected,6865.87,3
Farm Harvest,Groundnut,OD10,2020-21,projected,7450.63,3
Farm Harvest,Groundnut,OD10,2021-22,projected,8085.2,3
Farm Harvest,Groundnut,OD10,2022-23,projected,8773.81,3
Farm Harvest,Groundnut,OD10,2023-24,projected,9521.08,3
Farm Harvest,Groundnut,OD10,2024-25,projected,10331.98,3
Farm Harvest,Groundnut,OD11,2013-14,published,2750.0,3
Farm Harvest,Groundnut,OD11,2014-15,published,3000.0,3
Farm Harvest,Groundnut,OD11,2015-16,published,3300.0,3
Farm Harvest,Groundnut,OD11,2016-17,published,3463.0,3
Farm Harvest,Groundnut,OD11,2017-18,published,4170.0,3
Farm Harvest,Groundnut,OD11,2018-19,published,4407.0,3
Farm Harvest,Groundnut,OD11,2019-20,projected,4782.34,3
Farm Harvest,Groundnut,OD11,2020-21,projected,5189.65,3
Farm Harvest,Groundnut,OD11,2021-22,projected,5631.65,3
Farm Harvest,Groundnut,OD11,2022-23,projected,6111.3,3
Farm Harvest,Groundnut,OD11,2023-24,projected,6631.8,3
Farm Harvest,Groundnut,OD11,2024-25,projected,7196.63,3
Farm Harvest,Groundnut,OD12,2013-14,published,3250.0,3
Farm Harvest,Groundnut,OD12,2014-15,published,3318.0,3
Farm Harvest,Groundnut,OD12,2015-16,published,3700.0,3
Farm Harvest,Groundnut,OD12,2016-17,published,4000.0,3
Farm Harvest,Groundnut,OD12,2017-18,published,3747.0,3
Farm Harvest,Groundnut,OD12,2018-19,published,4069.0,3
Farm Harvest,Groundnut,OD12,2019-20,projected,4415.56,3
Farm Harvest,Groundnut,OD12,2020-21,projected,4791.63,3
Farm Harvest,Groundnut,OD12,2021-22,projected,5199.73,3
Farm Harvest,Groundnut,OD12,2022-23,projected,5642.59,3
Farm Harvest,Groundnut,OD12,2023-24,projected,6123.16,3
Farm Harvest,Groundnut,OD12,2024-25,projected,6644.67,3
Farm Harvest,Groundnut,OD13,2013-14,published,2900.0,3
Farm Harvest,Groundnut,OD13,2014-15,published,3000.0,3
Farm Harvest,Groundnut,OD13,2015-16,published,3600.0,3
Farm Harvest,Groundnut,OD13,2016-17,published,3800.0,3
Farm Harvest,Groundnut,OD13,2017-18,published,3611.0,3
Farm Harvest,Groundnut,OD13,2018-19,published,3425.0,3
Farm Harvest,Groundnut,OD13,2019-20,projected,3716.71,3
Farm Harvest,Groundnut,OD13,2020-21,projected,4033.26,3
Farm Harvest,Groundnut,OD13,2021-22,projected,4376.77,3
Farm Harvest,Groundnut,OD13,2022-23,projected,4749.54,3
Farm Harvest,Groundnut,OD13,2023-24,projected,5154.05,3
Farm Harvest,Groundnut,OD13,2024-25,projected,5593.02,3
Farm Harvest,Groundnut,OD14,2013-14,published,3100.0,3
Farm Harvest,Groundnut,OD14,2014-15,published,3120.0,3
Farm Harvest,Groundnut,OD14,2015-16,published,3500.0,3
Farm Harvest,Groundnut,OD14,2016-17,published,3700.0,3
Farm Harvest,Groundnut,OD14,2017-18,published,4178.0,3
Farm Harvest,Groundnut,OD14,2018-19,published,4233.0,3
Farm Harvest,Groundnut,OD14,2019-20,projected,4593.52,3
Farm Harvest,Groundnut,OD14,2020-21,projected,4984.75,3
Farm Harvest,Groundnut,OD14,2021-22,projected,5409.3,3
Farm Harvest,Groundnut,OD14,2022-23,projected,5870.01,3
Farm Harvest,Groundnut,OD14,2023-24,projected,6369.96,3
Farm Harvest,Groundnut,OD14,2024-25,projected,6912.48,3
Farm Harvest,Groundnut,OD15,2013-14,published,2796.0,3
Farm Harvest,Groundnut,OD15,2014-15,published,3150.0,3
Farm Harvest,Groundnut,OD15,2015-16,published,3600.0,3
Farm Harvest,Groundnut,OD15,2016-17,published,3950.0,3
Farm Harvest,Groundnut,OD15,2017-18,published,3957.0,3
Farm Harvest,Groundnut,OD15,2018-19,published,3927.0,3
Farm Harvest,Groundnut,OD15,2019-20,projected,4261.46,3
Farm Harvest,Groundnut,OD15,2020-21,projected,4624.41,3
Farm Harvest,Groundnut,OD15,2021-22,projected,5018.27,3
Farm Harvest,Groundnut,OD15,2022-23,projected,5445.67,3
Farm Harvest,Groundnut,OD15,2023-24,projected,5909.48,3
Farm Harvest,Groundnut,OD15,2024-25,projected,6412.79,3
Farm Harvest,Groundnut,OD16,2013-14,published,3117.0,3
Farm Harvest,Groundnut,OD16,2014-15,published,3546.0,3
Farm Harvest,Groundnut,OD16,2015-16,published,4000.0,3
Farm Harvest,Groundnut,OD16,2016-17,published,4313.0,3
Farm Harvest,Groundnut,OD16,2017-18,published,4480.0,3
Farm Harvest,Groundnut,OD16,2018-19,published,4500.0,3
Farm Harvest,Groundnut,OD16,2019-20,projected,4883.26,3
Farm Harvest,Groundnut,OD16,2020-21,projected,5299.17,3
Farm Harvest,Groundnut,OD16,2021-22,projected,5750.5,3
Farm Harvest,Groundnut,OD16,2022-23,projected,6240.27,3
Farm Harvest,Groundnut,OD16,2023-24,projected,6771.75,3
Farm Harvest,Groundnut,OD16,2024-25,projected,7348.5,3
Farm Harvest,Groundnut,OD17,2013-14,published,3200.0,3
Farm Harvest,Groundnut,OD17,2014-15,published,3565.0,3
Farm Harvest,Groundnut,OD17,2015-16,published,3850.0,3
Farm Harvest,Groundnut,OD17,2016-17,published,4100.0,3
Farm Harvest,Groundnut,OD17,2017-18,published,4000.0,3
Farm Harvest,Groundnut,OD17,2018-19,published,5750.0,3
Farm Harvest,Groundnut,OD17,2019-20,projected,6239.73,3
Farm Harvest,Groundnut,OD17,2020-21,projected,6771.16,3
Farm Harvest,Groundnut,OD17,2021-22,projected,7347.86,3
Farm Harvest,Groundnut,OD17,2022-23,projected,7973.67,3
Farm Harvest,Groundnut,OD17,2023-24,projected,8652.79,3
Farm Harvest,Groundnut,OD17,2024-25,projected,9389.74,3
Farm Harvest,Groundnut,OD18,2013-14,imputed,3348.16,3
Farm Harvest,Groundnut,OD18,2014-15,published,3932.0,3
Farm Harvest,Groundnut,OD18,2015-16,published,4183.0,3
Farm Harvest,Groundnut,OD18,2016-17,published,4350.0,3
Farm Harvest,Groundnut,OD18,2017-18,published,4160.0,3
Farm Harvest,Groundnut,OD18,2018-19,published,5164.0,3
Farm Harvest,Groundnut,OD18,2019-20,projected,5603.82,3
Farm Harvest,Groundnut,OD18,2020-21,projected,6081.09,3
Farm Harvest,Groundnut,OD18,2021-22,projected,6599.02,3
Farm Harvest,Groundnut,OD18,2022-23,projected,7161.05,3
Farm Harvest,Groundnut,OD18,2023-24,projected,7770.96,3
Farm Harvest,Groundnut,OD18,2024-25,projected,8432.81,3
Farm Harvest,Groundnut,OD19,2013-14,published,2833.0,3
Farm Harvest,Groundnut,OD19,2014-15,published,3467.0,3
Farm Harvest,Groundnut,OD19,2015-16,published,3775.0,3
Farm Harvest,Groundnut,OD19,2016-17,published,4100.0,3
Farm Harvest,Groundnut,OD19,2017-18,published,4139.0,3
Farm Harvest,Groundnut,OD19,2018-19,published,4800.0,3
Farm Harvest,Groundnut,OD19,2019-20,projected,5208.81,3
Farm Harvest,Groundnut,OD19,2020-21,projected,5652.45,3
Farm Harvest,Groundnut,OD19,2021-22,projected,6133.86,3
Farm Harvest,Groundnut,OD19,2022-23,projected,6656.28,3
Farm Harvest,Groundnut,OD19,2023-24,projected,7223.2,3
Farm Harvest,Groundnut,OD19,2024-25,projected,7838.4,3
Farm Harvest,Groundnut,OD20,2013-14,published,2776.0,3
Farm Harvest,Groundnut,OD20,2014-15,published,3264.0,3
Farm Harvest,Groundnut,OD20,2015-16,published,3600.0,3
Farm Harvest,Groundnut,OD20,2016-17,published,3571.0,3
Farm Harvest,Groundnut,OD20,2017-18,published,3870.0,3
Farm Harvest,Groundnut,OD20,2018-19,published,3432.0,3
Farm Harvest,Groundnut,OD20,2019-20,projected,3724.3,3
Farm Harvest,Groundnut,OD20,2020-21,projected,4041.5,3
Farm Harvest,Groundnut,OD20,2021-22,projected,4385.71,3
Farm Harvest,Groundnut,OD20,2022-23,projected,4759.24,3
Farm Harvest,Groundnut,OD20,2023-24,projected,5164.59,3
Farm Harvest,Groundnut,OD20,2024-25,projected,5604.45,3
Farm Harvest,Groundnut,OD21,2013-14,published,3389.0,3
Farm Harvest,Groundnut,OD21,2014-15,published,3775.0,3
Farm Harvest,Groundnut,OD21,2015-16,published,4000.0,3
Farm Harvest,Groundnut,OD21,2016-17,published,4000.0,3
Farm Harvest,Groundnut,OD21,2017-18,published,4100.0,3
Farm Harvest,Groundnut,OD21,2018-19,published,5900.0,3
Farm Harvest,Groundnut,OD21,2019-20,projected,6402.5,3
Farm Harvest,Groundnut,OD21,2020-21,projected,6947.8,3
Farm Harvest,Groundnut,OD21,2021-22,projected,7539.54,3
Farm Harvest,Groundnut,OD21,2022-23,projected,8181.68,3
Farm Harvest,Groundnut,OD21,2023-24,projected,8878.51,3
Farm Harvest,Groundnut,OD21,2024-25,projected,9634.69,3
Farm Harvest,Groundnut,OD22,2013-14,published,3000.0,3
Farm Harvest,Groundnut,OD22,2014-15,published,3485.0,3
Farm Harvest,Groundnut,OD22,2015-16,published,3729.0,3
Farm Harvest,Groundnut,OD22,2016-17,published,4208.0,3
Farm Harvest,Groundnut,OD22,2017-18,published,4473.0,3
Farm Harvest,Groundnut,OD22,2018-19,published,4459.0,3
Farm Harvest,Groundnut,OD22,2019-20,projected,4838.77,3
Farm Harvest,Groundnut,OD22,2020-21,projected,5250.89,3
Farm Harvest,Groundnut,OD22,2021-22,projected,5698.1,3
Farm Harvest,Groundnut,OD22,2022-23,projected,6183.41,3
Farm Harvest,Groundnut,OD22,2023-24,projected,6710.05,3
Farm Harvest,Groundnut,OD22,2024-25,projected,7281.54,3
Farm Harvest,Groundnut,OD23,2013-14,published,3500.0,3
Farm Harvest,Groundnut,OD23,2014-15,published,3820.0,3
Farm Harvest,Groundnut,OD23,2015-16,published,4000.0,3
Farm Harvest,Groundnut,OD23,2016-17,published,4086.0,3
Farm Harvest,Groundnut,OD23,2017-18,published,4000.0,3
Farm Harvest,Groundnut,OD23,2018-19,published,3050.0,3
Farm Harvest,Groundnut,OD23,2019-20,projected,3309.77,3
Farm Harvest,Groundnut,OD23,2020-21,projected,3591.66,3
Farm Harvest,Groundnut,OD23,2021-22,projected,3897.56,3
Farm Harvest,Groundnut,OD23,2022-23,projected,4229.51,3
Farm Harvest,Groundnut,OD23,2023-24,projected,4589.74,3
Farm Harvest,Groundnut,OD23,2024-25,projected,4980.65,3
Farm Harvest,Groundnut,OD24,2013-14,published,3000.0,3
Farm Harvest,Groundnut,OD24,2014-15,published,3578.0,3
Farm Harvest,Groundnut,OD24,2015-16,published,3863.0,3
Farm Harvest,Groundnut,OD24,2016-17,published,4191.0,3
Farm Harvest,Groundnut,OD24,2017-18,published,3865.0,3
Farm Harvest,Groundnut,OD24,2018-19,published,4842.0,3
Farm Harvest,Groundnut,OD24,2019-20,projected,5254.39,3
Farm Harvest,Groundnut,OD24,2020-21,projected,5701.91,3
Farm Harvest,Groundnut,OD24,2021-22,projected,6187.54,3
Farm Harvest,Groundnut,OD24,2022-23,projected,6714.53,3
Farm Harvest,Groundnut,OD24,2023-24,projected,7286.4,3
Farm Harvest,Groundnut,OD24,2024-25,projected,7906.98,3
Farm Harvest,Groundnut,OD25,2013-14,published,3477.0,3
Farm Harvest,Groundnut,OD25,2014-15,published,3629.0,3
Farm Harvest,Groundnut,OD25,2015-16,published,4050.0,3
Farm Harvest,Groundnut,OD25,2016-17,published,4160.0,3
Farm Harvest,Groundnut,OD25,2017-18,published,3501.0,3
Farm Harvest,Groundnut,OD25,2018-19,published,3917.0,3
Farm Harvest,Groundnut,OD25,2019-20,projected,4250.61,3
Farm Harvest,Groundnut,OD25,2020-21,projected,4612.63,3
Farm Harvest,Groundnut,OD25,2021-22,projected,5005.49,3
Farm Harvest,Groundnut,OD25,2022-23,projected,5431.81,3
Farm Harvest,Groundnut,OD25,2023-24,projected,5894.43,3
Farm Harvest,Groundnut,OD25,2024-25,projected,6396.46,3
Farm Harvest,Groundnut,OD26,2013-14,published,2800.0,3
Farm Harvest,Groundnut,OD26,2014-15,published,3200.0,3
Farm Harvest,Groundnut,OD26,2015-16,published,3800.0,3
Farm Harvest,Groundnut,OD26,2016-17,published,4000.0,3
Farm Harvest,Groundnut,OD26,2017-18,published,3600.0,3
Farm Harvest,Groundnut,OD26,2018-19,published,4800.0,3
Farm Harvest,Groundnut,OD26,2019-20,projected,5208.81,3
Farm Harvest,Groundnut,OD26,2020-21,projected,5652.45,3
Farm Harvest,Groundnut,OD26,2021-22,projected,6133.86,3
Farm Harvest,Groundnut,OD26,2022-23,projected,6656.28,3
Farm Harvest,Groundnut,OD26,2023-24,projected,7223.2,3
Farm Harvest,Groundnut,OD26,2024-25,projected,7838.4,3
Farm Harvest,Groundnut,OD27,2013-14,published,3450.0,3
Farm Harvest,Groundnut,OD27,2014-15,published,3948.0,3
Farm Harvest,Groundnut,OD27,2015-16,published,4222.0,3
Farm Harvest,Groundnut,OD27,2016-17,published,4345.0,3
Farm Harvest,Groundnut,OD27,2017-18,published,3858.0,3
Farm Harvest,Groundnut,OD27,2018-19,published,4397.0,3
Farm Harvest,Groundnut,OD27,2019-20,projected,4771.49,3
Farm Harvest,Groundnut,OD27,2020-21,projected,5177.88,3
Farm Harvest,Groundnut,OD27,2021-22,projected,5618.88,3
Farm Harvest,Groundnut,OD27,2022-23,projected,6097.43,3
Farm Harvest,Groundnut,OD27,2023-24,projected,6616.75,3
Farm Harvest,Groundnut,OD27,2024-25,projected,7180.3,3
Farm Harvest,Groundnut,OD28,2013-14,published,3111.0,3
Farm Harvest,Groundnut,OD28,2014-15,published,3700.0,3
Farm Harvest,Groundnut,OD28,2015-16,published,4200.0,3
Farm Harvest,Groundnut,OD28,2016-17,published,4285.0,3
Farm Harvest,Groundnut,OD28,2017-18,imputed,4060.91,3
Farm Harvest,Groundnut,OD28,2018-19,published,3802.0,3
Farm Harvest,Groundnut,OD28,2019-20,projected,4125.82,3
Farm Harvest,Groundnut,OD28,2020-21,projected,4477.21,3
Farm Harvest,Groundnut,OD28,2021-22,projected,4858.53,3
Farm Harvest,Groundnut,OD28,2022-23,projected,5272.33,3
Farm Harvest,Groundnut,OD28,2023-24,projected,5721.37,3
Farm Harvest,Groundnut,OD28,2024-25,projected,6208.66,3
Farm Harvest,Groundnut,OD29,2013-14,published,3156.0,3
Farm Harvest,Groundnut,OD29,2014-15,published,3911.0,3
Farm Harvest,Groundnut,OD29,2015-16,published,4175.0,3
Farm Harvest,Groundnut,OD29,2016-17,published,4357.0,3
Farm Harvest,Groundnut,OD29,2017-18,published,4000.0,3
Farm Harvest,Groundnut,OD29,2018-19,published,3228.0,3
Farm Harvest,Groundnut,OD29,2019-20,projected,3502.93,3
Farm Harvest,Groundnut,OD29,2020-21,projected,3801.27,3
Farm Harvest,Groundnut,OD29,2021-22,projected,4125.02,3
Farm Harvest,Groundnut,OD29,2022-23,projected,4476.35,3
Farm Harvest,Groundnut,OD29,2023-24,projected,4857.6,3
Farm Harvest,Groundnut,OD29,2024-25,projected,5271.32,3
Farm Harvest,Groundnut,OD30,2013-14,published,3000.0,3
Farm Harvest,Groundnut,OD30,2014-15,published,3600.0,3
Farm Harvest,Groundnut,OD30,2015-16,published,4200.0,3
Farm Harvest,Groundnut,OD30,2016-17,published,4400.0,3
Farm Harvest,Groundnut,OD30,2017-18,published,3990.0,3
Farm Harvest,Groundnut,OD30,2018-19,published,5846.0,3
Farm Harvest,Groundnut,OD30,2019-20,projected,6343.9,3
Farm Harvest,Groundnut,OD30,2020-21,projected,6884.21,3
Farm Harvest,Groundnut,OD30,2021-22,projected,7470.54,3
Farm Harvest,Groundnut,OD30,2022-23,projected,8106.8,3
Farm Harvest,Groundnut,OD30,2023-24,projected,8797.25,3
Farm Harvest,Groundnut,OD30,2024-25,projected,9546.51,3
Farm Harvest,Jute,OD03,2013-14,published,2800.0,3
Farm Harvest,Jute,OD03,2014-15,published,2850.0,3
Farm Harvest,Jute,OD03,2015-16,published,2900.0,3
Farm Harvest,Jute,OD03,2016-17,published,3300.0,3
Farm Harvest,Jute,OD03,2017-18,imputed,3059.08,3
Farm Harvest,Jute,OD03,2018-19,published,3800.0,3
Farm Harvest,Jute,OD03,2019-20,projected,4055.7,3
Farm Harvest,Jute,OD03,2020-21,projected,4328.61,3
Farm Harvest,Jute,OD03,2021-22,projected,4619.89,3
Farm Harvest,Jute,OD03,2022-23,projected,4930.76,3
Farm Harvest,Jute,OD03,2023-24,projected,5262.56,3
Farm Harvest,Jute,OD03,2024-25,projected,5616.68,3
Farm Harvest,Jute,OD04,2013-14,imputed,2276.51,3
Farm Harvest,Jute,OD04,2014-15,imputed,2312.77,3
Farm Harvest,Jute,OD04,2015-16,imputed,2347.96,3
Farm Harvest,Jute,OD04,2016-17,imputed,2714.95,3
Farm Harvest,Jute,OD04,2017-18,published,2500.0,3
Farm Harvest,Jute,OD04,2018-19,imputed,3152.7,3
Farm Harvest,Jute,OD04,2019-20,projected,2668.23,3
Farm Harvest,Jute,OD04,2020-21,projected,2847.77,3
Farm Harvest,Jute,OD04,2021-22,projected,3039.4,3
Farm Harvest,Jute,OD04,2022-23,projected,3243.92,3
Farm Harvest,Jute,OD04,2023-24,projected,3462.21,3
Farm Harvest,Jute,OD04,2024-25,projected,3695.18,3
Farm Harvest,Jute,OD05,2013-14,published,2850.0,3
Farm Harvest,Jute,OD05,2014-15,published,2933.0,3
Farm Harvest,Jute,OD05,2015-16,published,2967.0,3
Farm Harvest,Jute,OD05,2016-17,published,3350.0,3
Farm Harvest,Jute,OD05,2017-18,published,2000.0,3
Farm Harvest,Jute,OD05,2018-19,published,3975.0,3
Farm Harvest,Jute,OD05,2019-20,projected,4242.48,3
Farm Harvest,Jute,OD05,2020-21,projected,4527.96,3
Farm Harvest,Jute,OD05,2021-22,projected,4832.65,3
Farm Harvest,Jute,OD05,2022-23,projected,5157.84,3
Farm Harvest,Jute,OD05,2023-24,projected,5504.91,3
Farm Harvest,Jute,OD05,2024-25,projected,5875.34,3
Farm Harvest,Jute,OD07,2013-14,published,2800.0,3
Farm Harvest,Jute,OD07,2014-15,published,2900.0,3
Farm Harvest,Jute,OD07,2015-16,published,2985.0,3
Farm Harvest,Jute,OD07,2016-17,published,3500.0,3
Farm Harvest,Jute,OD07,2017-18,published,2550.0,3
Farm Harvest,Jute,OD07,2018-19,published,3900.0,3
Farm Harvest,Jute,OD07,2019-20,projected,4162.43,3
Farm Harvest,Jute,OD07,2020-21,projected,4442.52,3
Farm Harvest,Jute,OD07,2021-22,projected,4741.46,3
Farm Harvest,Jute,OD07,2022-23,projected,5060.52,3
Farm Harvest,Jute,OD07,2023-24,projected,5401.04,3
Farm Harvest,Jute,OD07,2024-25,projected,5764.48,3
Farm Harvest,Jute,OD09,2013-14,published,2875.0,3
Farm Harvest,Jute,OD09,2014-15,imputed,2920.8,3
Farm Harvest,Jute,OD09,2015-16,imputed,2965.23,3
Farm Harvest,Jute,OD09,2016-17,imputed,3428.7,3
Farm Harvest,Jute,OD09,2017-18,imputed,3157.24,3
Farm Harvest,Jute,OD09,2018-19,imputed,3981.54,3
Farm Harvest,Jute,OD09,2019-20,projected,3068.46,3
Farm Harvest,Jute,OD09,2020-21,projected,3274.94,3
Farm Harvest,Jute,OD09,2021-22,projected,3495.31,3
Farm Harvest,Jute,OD09,2022-23,projected,3730.51,3
Farm Harvest,Jute,OD09,2023-24,projected,3981.54,3
Farm Harvest,Jute,OD09,2024-25,projected,4249.46,3
Farm Harvest,Jute,OD12,2013-14,published,2850.0,3
Farm Harvest,Jute,OD12,2014-15,published,3000.0,3
Farm Harvest,Jute,OD12,2015-16,published,3000.0,3
Farm Harvest,Jute,OD12,2016-17,published,3267.0,3
Farm Harvest,Jute,OD12,2017-18,imputed,3143.81,3
Farm Harvest,Jute,OD12,2018-19,imputed,3964.61,3
Farm Harvest,Jute,OD12,2019-20,projected,3643.86,3
Farm Harvest,Jute,OD12,2020-21,projected,3889.05,3
Farm Harvest,Jute,OD12,2021-22,projected,4150.75,3
Farm Harvest,Jute,OD12,2022-23,projected,4430.06,3
Farm Harvest,Jute,OD12,2023-24,projected,4728.16,3
Farm Harvest,Jute,OD12,2024-25,projected,5046.32,3
Farm Harvest,Jute,OD13,2013-14,published,2857.0,3
Farm Harvest,Jute,OD13,2014-15,published,2950.0,3
Farm Harvest,Jute,OD13,2015-16,published,2975.0,3
Farm Harvest,Jute,OD13,2016-17,published,3200.0,3
Farm Harvest,Jute,OD13,2017-18,published,2500.0,3
Farm Harvest,Jute,OD13,2018-19,published,3900.0,3
Farm Harvest,Jute,OD13,2019-20,projected,4162.43,3
Farm Harvest,Jute,OD13,2020-21,projected,4442.52,3
Farm Harvest,Jute,OD13,2021-22,projected,4741.46,3
Farm Harvest,Jute,OD13,2022-23,projected,5060.52,3
Farm Harvest,Jute,OD13,2023-24,projected,5401.04,3
Farm Harvest,Jute,OD13,2024-25,projected,5764.48,3
Farm Harvest,Jute,OD15,2013-14,published,3000.0,3
Farm Harvest,Jute,OD15,2014-15,imputed,3047.79,3
Farm Harvest,Jute,OD15,2015-16,imputed,3094.15,3
Farm Harvest,Jute,OD15,2016-17,imputed,3577.78,3
Farm Harvest,Jute,OD15,2017-18,imputed,3294.51,3
Farm Harvest,Jute,OD15,2018-19,imputed,4154.65,3
Farm Harvest,Jute,OD15,2019-20,projected,3201.87,3
Farm Harvest,Jute,OD15,2020-21,projected,3417.33,3
Farm Harvest,Jute,OD15,2021-22,projected,3647.28,3
Farm Harvest,Jute,OD15,2022-23,projected,3892.71,3
Farm Harvest,Jute,OD15,2023-24,projected,4154.65,3
Farm Harvest,Jute,OD15,2024-25,projected,4434.22,3
Farm Harvest,Jute,OD17,2013-14,published,2700.0,3
Farm Harvest,Jute,OD17,2014-15,published,2786.43,3
Farm Harvest,Jute,OD17,2015-16,published,2800.0,3
Farm Harvest,Jute,OD17,2016-17,published,2900.0,3
Farm Harvest,Jute,OD17,2017-18,published,3700.0,3
Farm Harvest,Jute,OD17,2018-19,published,3800.0,3
Farm Harvest,Jute,OD17,2019-20,projected,4055.7,3
Farm Harvest,Jute,OD17,2020-21,projected,4328.61,3
Farm Harvest,Jute,OD17,2021-22,projected,4619.89,3
Farm Harvest,Jute,OD17,2022-23,projected,4930.76,3
Farm Harvest,Jute,OD17,2023-24,projected,5262.56,3
Farm Harvest,Jute,OD17,2024-25,projected,5616.68,3
Farm Harvest,Jute,OD18,2013-14,published,2700.0,3
Farm Harvest,Jute,OD18,2014-15,published,2800.0,3
Farm Harvest,Jute,OD18,2015-16,published,2900.0,3
Farm Harvest,Jute,OD18,2016-17,published,3000.0,3
Farm Harvest,Jute,OD18,2017-18,published,3728.57,3
Farm Harvest,Jute,OD18,2018-19,published,4250.0,3
Farm Harvest,Jute,OD18,2019-20,projected,4535.98,3
Farm Harvest,Jute,OD18,2020-21,projected,4841.21,3
Farm Harvest,Jute,OD18,2021-22,projected,5166.98,3
Farm Harvest,Jute,OD18,2022-23,projected,5514.67,3
Farm Harvest,Jute,OD18,2023-24,projected,5885.75,3
Farm Harvest,Jute,OD18,2024-25,projected,6281.81,3
Farm Harvest,Jute,OD21,2013-14,published,3000.0,3
Farm Harvest,Jute,OD21,2014-15,imputed,3047.79,3
Farm Harvest,Jute,OD21,2015-16,imputed,3094.15,3
Farm Harvest,Jute,OD21,2016-17,imputed,3577.78,3
Farm Harvest,Jute,OD21,2017-18,imputed,3294.51,3
Farm Harvest,Jute,OD21,2018-19,imputed,4154.65,3
Farm Harvest,Jute,OD21,2019-20,projected,3201.87,3
Farm Harvest,Jute,OD21,2020-21,projected,3417.33,3
Farm Harvest,Jute,OD21,2021-22,projected,3647.28,3
Farm Harvest,Jute,OD21,2022-23,projected,3892.71,3
Farm Harvest,Jute,OD21,2023-24,projected,4154.65,3
Farm Harvest,Jute,OD21,2024-25,projected,4434.22,3
Farm Harvest,Jute,OD22,2013-14,imputed,3354.04,3
Farm Harvest,Jute,OD22,2014-15,imputed,3407.47,3
Farm Harvest,Jute,OD22,2015-16,imputed,3459.3,3
Farm Harvest,Jute,OD22,2016-17,published,4000.0,3
